"ExtensionProperty","DeletionTimestamp","ObjectId","ObjectType","AccountEnabled","AgeGroup","AssignedLicenses","AssignedPlans","City","CompanyName","ConsentProvidedForMinor","Country","CreationType","Department","DirSyncEnabled","DisplayName","FacsimileTelephoneNumber","GivenName","IsCompromised","ImmutableId","JobTitle","LastDirSyncTime","LegalAgeGroupClassification","Mail","MailNickName","Mobile","OnPremisesSecurityIdentifier","OtherMails","PasswordPolicies","PasswordProfile","PhysicalDeliveryOfficeName","PostalCode","PreferredLanguage","ProvisionedPlans","ProvisioningErrors","ProxyAddresses","RefreshTokensValidFromDateTime","ShowInAddressList","SignInNames","SipProxyAddress","State","StreetAddress","Surname","TelephoneNumber","UsageLocation","UserPrincipalName","UserState","UserStateChangedOn","UserType"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"d23d740f-3645-4f26-856a-a7d08dd6677f","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"assistant",,,,,,,,"assistant@cbww.com","assistant",,,"System.Collections.Generic.List`1[System.String]","None",,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","10/29/2018 1:55:07 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]","assistant@cbww.com",,,,,"US","assistant@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"24c149b7-3f94-4437-8db4-86eea2552bbf","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"Annie Thomas",,"Annie",,"rPUapcr7rkig4jnKxcq+5w==",,,,"athomas@cbww.com","athomas",,,"System.Collections.Generic.List`1[System.String]","DisablePasswordExpiration",,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","7/14/2020 3:19:28 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]","athomas@cbww.com",,,"Thomas",,"US","athomas@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"fe0e8cec-d694-4f85-80df-f4c66097026a","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"Ann Wallace",,"Ann",,"niD03AyvhkOynvFx/t+b9A==",,,,"awallace@cbww.com","awallace",,,"System.Collections.Generic.List`1[System.String]",,"class PasswordProfile {
  Password: 
  ForceChangePasswordNextLogin: True
  EnforceChangePasswordPolicy: False
}
",,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","6/9/2021 4:12:07 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]","awallace@cbww.com",,,"Wallace",,"US","awallace@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"16fde9b0-43c7-4d4a-904e-56f341c2e201","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"Anne Williams",,"Anne",,"6G4IHioklU6z2V/Rq7ibog==",,,,"awilliams@cbww.com","awilliams",,,"System.Collections.Generic.List`1[System.String]","DisablePasswordExpiration",,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","5/4/2020 12:48:59 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]","awilliams@cbww.com",,,"Williams",,"US","awilliams@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"fb56891c-e82f-4bb5-b011-f123e92a1b02","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"Becky Bishop",,"Becky",,"/NSJYxMVDUOP6ux7IcijgQ==",,,,"bbishop@cbww.com","bbishop",,,"System.Collections.Generic.List`1[System.String]","DisablePasswordExpiration",,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","8/24/2021 8:00:00 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]","bbishop@cbww.com",,,"Bishop",,"US","bbishop@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"cd8d294f-cd2d-410e-a035-f410dd732ecb","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"Beth Bradley",,"Beth",,"oJ7YcAbby0OAd3CEKXm7Sg==",,,,"BBradley@cbww.com","BBradley",,,"System.Collections.Generic.List`1[System.String]","DisablePasswordExpiration",,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","5/18/2020 5:22:19 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]","BBradley@cbww.com",,,"Bradley",,"US","BBradley@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"ccee19da-6564-4167-91a6-657eb2709554","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"Beth Buckner",,"Beth",,"VePGg0sQiESxeKZmgyEeCA==",,,,"bbuckner@cbww.com","bbuckner",,,"System.Collections.Generic.List`1[System.String]","DisablePasswordExpiration",,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","4/15/2020 12:44:41 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]","bbuckner@cbww.com",,,"Buckner",,"US","bbuckner@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"80cee4ec-dc65-48ea-ab69-970040175480","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"Bearden Training Room",,,,,,,,"beardentrainingroom@cbww.com","beardentrainingroom",,,"System.Collections.Generic.List`1[System.String]","None",,"Bearden",,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","4/30/2019 2:08:06 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"beardentrainingroom@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"3db96b20-6047-466f-89b0-a02d49824aa2","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,"Invitation",,,"Greg Beck",,,,,,,,"beckg@hpw.com","Guest_3db96b206047466f89b0a02d49824aa2",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","1/27/2021 9:15:08 PM","False","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"beckg_hpw.com#EXT#@ColdwellBank.onmicrosoft.com","Accepted","2021-01-28T16:13:35Z","Guest"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"a518b750-a332-4081-84f3-e28edbf2bd2d","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,"Invitation",,,"bencrawford83@gmail.com",,,,,,,,"bencrawford83@gmail.com","bencrawford83_gmail.com#EXT#",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","7/26/2021 1:42:44 PM","False","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"bencrawford83_gmail.com#EXT#@ColdwellBank.onmicrosoft.com","PendingAcceptance","2021-07-26T13:42:44Z","Guest"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"34c23152-21ad-4728-9a19-374b061c93e7","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,"Invitation",,,"bevgonzalez.cbw@gmail.com",,,,,,,,"bevgonzalez.cbw@gmail.com","bevgonzalez.cbw_gmail.com#EXT#",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","7/26/2021 1:42:52 PM","False","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"bevgonzalez.cbw_gmail.com#EXT#@ColdwellBank.onmicrosoft.com","PendingAcceptance","2021-07-26T13:42:52Z","Guest"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"2ef5c263-eea6-43e6-b790-90525fea22fd","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"Becca Gant",,"Becca",,"r7ymvdHjykORFNjkIsvGyA==",,,,"bgant@cbww.com","bgant",,,"System.Collections.Generic.List`1[System.String]","DisablePasswordExpiration",,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","1/31/2019 1:32:29 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]","2ef5c263eea643e6b79090525fea22fdbgant@cbww.com",,,"Gant",,"US","bgant@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"728d6dee-5dac-4b95-8283-7f722d9f0978","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,"Invitation",,,"bgosslee@cbgosslee.com",,,,,,,,"bgosslee@cbgosslee.com","Guest_728d6dee5dac4b9582837f722d9f0978",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","1/27/2021 9:15:10 PM","False","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"bgosslee_cbgosslee.com#EXT#@ColdwellBank.onmicrosoft.com","PendingAcceptance","2021-01-27T21:15:10Z","Guest"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"411c85d0-d9ac-44f2-92eb-776f0dbb400a","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"BH Calendar",,,,,,,,"BHcalendar@cbww.com","BHcalendar",,,"System.Collections.Generic.List`1[System.String]","None",,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]",,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"BHcalendar@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"ebcbd451-d1b0-4841-8a6a-e383aeeca608","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"BH Copier",,,,,,,,"bhcopier@cbww.com","bhcopier",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","1/12/2021 9:55:09 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"bhcopier@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"02bfb9fe-cb86-450f-80ec-42928c7bfb0e","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"Bearden Hill Fax",,,,,,,,"bhfax@cbww.com","bhfax",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","7/28/2020 3:05:28 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"bhfax@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"42b9f7d3-9c12-4359-afcb-96d42ee5d86f","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"BH Front Desk",,"BH",,"lXZMbo8gD0Wth4MddFnNmQ==",,,,"bhfrontdesk@ColdwellBank.onmicrosoft.com","bhfrontdesk",,,"System.Collections.Generic.List`1[System.String]","DisablePasswordExpiration",,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","6/30/2022 12:55:43 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]","42b9f7d39c124359afcb96d42ee5d86fbhfrontdesk@cbww.com",,,"Front Desk",,"US","bhfrontdesk@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"6304432f-7297-4084-af5b-07edfb780a96","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,"Invitation",,,"bkwoods1@protonmail.com",,,,,,,,"bkwoods1@protonmail.com","bkwoods1_protonmail.com#EXT#",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","7/26/2021 1:43:27 PM","False","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"bkwoods1_protonmail.com#EXT#@ColdwellBank.onmicrosoft.com","PendingAcceptance","2021-07-26T13:43:27Z","Guest"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"a968c9bb-9ab3-4b65-9733-99d10cbf0cee","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,"Invitation",,,"brett.sutton@coldwellbanker.com",,,,,,,,"brett.sutton@coldwellbanker.com","Guest_a968c9bb9ab34b65973399d10cbf0cee",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","1/27/2021 9:15:06 PM","False","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"brett.sutton_coldwellbanker.com#EXT#@ColdwellBank.onmicrosoft.com","PendingAcceptance","2021-01-27T21:15:06Z","Guest"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"624efa12-8551-41b7-95fd-fe2c44d4abb8","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,"Invitation",,,"britchickagent@gmail.com",,,,,,,,"britchickagent@gmail.com","Guest_624efa12855141b795fdfe2c44d4abb8",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","3/24/2021 7:36:43 PM","False","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"britchickagent_gmail.com#EXT#@ColdwellBank.onmicrosoft.com","PendingAcceptance","2021-03-24T19:36:43Z","Guest"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"ad798a31-1d62-4a53-b97e-71f6441fc982","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,"Invitation",,,"britchickrealtor@gmail.com",,,,,,,,"britchickrealtor@gmail.com","Guest_ad798a311d624a53b97e71f6441fc982",,,"System.Collections.Generic.List`1[System.String]",,,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","2/20/2021 12:12:29 PM","False","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]",,,,,,,"britchickrealtor_gmail.com#EXT#@ColdwellBank.onmicrosoft.com","Accepted","2021-02-21T20:21:00Z","Guest"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"ca1d97f8-a165-4149-a686-507082ad695a","User","True",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"Beth Robison",,"Beth",,"oY/0MoXySU65VkX6hJXeGQ==",,,,"BRobison@cbww.com","brobison",,,"System.Collections.Generic.List`1[System.String]","DisablePasswordExpiration",,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","7/11/2019 1:00:14 PM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]","ca1d97f8a1654149a686507082ad695abrobison@cbww.com",,,"Robison",,"US","brobison@cbww.com",,,"Member"
"System.Collections.Generic.Dictionary`2[System.String,System.String]",,"a26cc5ae-2e97-434b-bbe8-4ea6912add09","User","False",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedLicense]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.AssignedPlan]",,,,,,,,"Brian Shaffer",,"Brian",,"266zLXfrMEqGfYzAbqF7ZQ==",,,,"bshaffer@cbww.com","bshaffer",,,"System.Collections.Generic.List`1[System.String]","DisablePasswordExpiration",,,,,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisionedPlan]","System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.ProvisioningError]","System.Collections.Generic.List`1[System.String]","3/17/2023 2:02:06 AM",,"System.Collections.Generic.List`1[Microsoft.Open.AzureAD.Model.SignInName]","a26cc5ae2e97434bbbe84ea6912add09bshaffer@cbww.com",,,"Shaffer",,"US","bshaffer@cbww.com",,,"Member"
